24,12228
24,9626
24,16607
24,1938
24,15358
24,12085
24,11839
24,13411
24,7562
24,14174
24,10216
24,1674
24,7825
24,13349
24,4360
24,9904
24,13611
24,9148
24,688
25,2534
25,10920
25,14604
25,15329
25,15159
25,15641
25,13884
25,15585
25,74
25,15863
25,14901
25,14036
26,7556
26,2212
26,827
26,1714
26,4959
27,4407
27,3971
27,6573
27,12771
27,8902
28,101
28,3468
28,5942
28,8347
28,10935
28,6800
28,478
28,1085
28,3328
28,5591
28,6811
28,6809
28,2823
29,6545
29,7828
29,2217
30,7019
30,2524
30,9163
30,6675
31,108
31,11891
31,10873
31,9079
31,4758
31,10782
31,4762
31,10495
31,2049
31,3530
31,1585
31,6424
32,619
32,13320
32,8837
32,3101
33,10496
33,8421
33,5775
33,9894
34,16193
34,13411
34,16494
34,15909
34,14383
34,12044
34,13059
34,3647
34,8983
35,2501
35,2237
35,9965
35,12521
35,13874
35,7626
35,4113
35,1204
35,6963
35,3188
35,3778
35,3051
35,6640
35,1666
35,15195
35,15932
35,5849
35,9500
35,923
35,4642
35,7290
35,11209
35,9010
35,30
35,8158
35,13183
35,1123
36,11101
36,13888
36,9057
36,1923
36,6318
36,2476
36,10858
36,8165
36,9194
36,2716
36,4874
36,918
37,9581
37,1131
37,3231
38,6549
38,860
38,33
38,3469
38,1746
38,9294
38,6351
38,11837
38,5169
38,3851
38,4591
38,3224
39,13280
39,14688
39,14575
40,5631
40,5617
40,5619
40,5633
40,5635
40,5071
41,2420
41,8117
41,443
41,2654
42,9262
42,1760
42,7516
42,6665
42,9745
42,1447
42,5821
42,4455
42,6431
42,1450
42,12586
43,8018
43,4257
43,3159
43,8871
43,4792
43,4261
43,10405
43,7143
43,1042
43,5390
43,11949
43,12236
43,4134
43,10798
43,1376
43,11244
44,2405
44,3768
44,7044
44,10364
44,5589
44,2398
44,1098
44,2236
44,292
44,550
44,13594
44,7400
44,9754
44,3188
44,8702
44,1848
44,7748
44,152
44,3840
44,13095
44,3221
44,10557
44,15032
44,10767
44,6618
44,945
44,7735
44,2724
44,9326
44,4182
44,1105
44,7553
44,7195
44,11528
44,2313
44,8407
44,9726
44,6170
45,15
45,3434
45,3423
45,2217
45,3982
45,227
45,7155
45,1201
45,10417
45,9291
45,5274
45,11165
46,3529
46,1887
46,1885
46,3443
46,230
46,651
47,16310
47,16724
47,10126
47,14063
47,12086
47,14260
47,16435
47,15908
47,15472
47,16808
47,15978
47,14410
47,16607
47,16229
47,15606
47,15755
47,15287
47,13240
47,8167
47,13939
47,4311
47,16611
47,16744
47,8756
47,13322
47,13059
47,12155
47,16639
47,15538
47,15532
47,15111
47,16776
47,15586
47,13841
47,15818
47,16467
47,13831
47,14228
47,14648
47,15226
47,1632
47,132
47,15615
47,14581
47,13411
47,15660
47,2711
47,16563
47,16065
47,768
47,4047
48,11076
48,3126
48,4870
48,1658
48,8337
48,10638
48,1617
49,10815
49,18
49,1728
49,4652
49,9696
49,9148
49,2195
49,2945
49,3898
49,3414
50,1314
50,13293
50,2422
50,16502
50,768
50,12125
50,3866
50,1560
50,1271
50,12998
50,14596
50,4164
50,10270
50,5492
50,778
50,5466
50,16565
50,6228
50,1301
50,16602
50,6716
50,7644
50,5256
50,5504
50,16701
50,14203
50,5901
50,5500
50,13959
50,6100
50,6593
50,14659
50,2296
50,1617
50,6305
50,7779
50,12501
50,9114
50,1079
50,12241
50,10364
50,1606
50,1637
50,7956
50,16392
50,3841
50,95
50,11266
50,130
50,5473
50,4915
50,10518
50,4966
50,2816
50,7115
50,4072
50,12386
50,2063
50,5600
50,2237
50,1630
50,14426
50,4800
50,16516
50,14502
50,14801
50,15574
50,7385
50,15042
50,6260
50,8135
50,13541
50,2710
50,1811
50,10611
50,1193
50,5303
50,12726
50,9677
50,8367
50,2222
50,8807
50,8265
50,1666
50,16275
50,5507
50,688
50,5170
50,14121
50,61
50,16657
50,16038
50,13393
50,5497
50,586
50,12881
50,16902
50,1082
50,1308
50,5481
50,13053
50,5979
50,10339
50,4304
50,16216
50,3381
50,13111
50,12221
50,15787
50,1674
50,15701
50,16170
50,9419
50,11828
50,1310
50,3363
50,15151
50,11923
50,16454
50,21
50,8397
50,4520
50,1214
50,13380
50,11507
50,8585
50,13240
50,1503
50,9722
50,1294
50,14733
50,1556
50,1292
50,15212
50,3605
50,2224
50,7231
50,5471
50,1614
50,2
50,15102
50,5488
50,15442
50,10135
50,7053
50,5725
50,5475
50,10895
50,6790
50,8756
50,7305
50,13946
50,2583
50,12040
50,9470
50,15959
50,9952
50,5953
50,15872
50,12025
50,1581
50,230
50,11625
50,15648
50,16254
50,12150
50,8999
50,5377
50,9139
50,13760
50,11003
50,985
50,206
51,329
51,5901
51,5268
51,1123
51,3476
51,10507
51,1204
52,3121
52,11005
52,11165
52,5246
52,13556
52,664
52,6817
52,1347
52,9370
52,7709
52,3429
52,6620
52,12208
52,4647
52,8267
52,907
52,15021
52,10186
52,12573
52,3952
52,6254
52,4781
52,15123
52,15713
52,11206
52,5282
52,8233
52,12886
52,8794
52,245
52,10749
52,9021
52,2499
52,8942
52,8505
52,12203
52,10434
52,6429
52,3638
52,16292
52,4709
52,6771
52,15810
52,10639
52,18
52,9401
52,7234
52,14126
52,11954
52,14743
52,1360
52,6774
52,8094
52,7000
52,14562
52,1163
52,9346
52,9700
52,13094
52,11092
52,11190
52,10746
52,10267
52,9497
52,2804
52,13888
52,10575
52,12206
52,4493
52,14960
52,190
52,6092
52,13427
52,10890
52,5425
52,3004
52,3893
52,12282
52,5852
52,14665
52,2380
52,15373
52,12313
52,10627
52,7546
52,143
52,8599
52,10444
52,8298
53,9308
53,1842
53,4611
53,4644
53,2979
53,4913
53,877
53,4606
53,11693
53,3046
53,10343
53,3612
53,227
53,6438
54,6725
54,13063
54,12223
54,10283
54,6036
54,206
54,11357
54,5327
54,4561
54,2658
54,12307
54,11838
55,3274
55,6361
55,3309
55,10330
55,8405
55,6820
55,4339
55,261
55,7697
55,3863
55,441
55,2803
55,5065
56,10940
56,8387
56,6990
56,1695
56,1346
56,6152
56,9929
56,11318
56,11051
56,7050
56,14598
56,9230
56,2197
56,5514
56,502
56,13093
56,9581
56,3073
56,12081
56,10739
56,14174
56,15813
56,14642
56,11958
56,9338
56,12508
56,8545
56,4870
56,5345
56,8337
56,1878
56,1539
56,494
56,12528
56,2719
56,3282
56,1200
57,7642
57,6784
57,9056
58,8786
58,16690
58,16062
58,15850
58,13862
58,1227
58,3840
58,6160
58,14269
58,12513
58,15362
58,14254
58,15114
58,15191
58,16484
58,15678
58,16354
58,15515
58,16046
58,6977
58,13742
58,16959
58,14509
58,14053
58,4615
58,15426
58,11941
58,8302
58,16056
59,9887
59,10948
59,14090
59,13443
59,580
59,11738
59,12348
59,15584
59,16469
59,14280
59,14701
59,14181
59,13223
59,12041
60,7148
60,4985
60,2389
60,6638
60,672
60,8416
60,854
60,1210
60,1189
61,14830
61,11539
61,1945
62,10586
62,11004
62,6624
63,5840
63,8205
63,3816
63,12703
63,10849
63,13963
63,13217
63,13874
63,11611
63,8808
64,938
64,149
64,1904
65,14098
65,11611
65,13181
65,4118
66,475
66,5648
66,15038
66,9913
66,11758
67,1147
67,1123
67,10438
67,11809
67,787
67,4517
67,1442
67,122
67,3711
67,6248
67,693
67,7160
67,9890
67,11003
67,6654
67,381
67,4767
67,11707
67,5751
67,13155
67,935
67,13913
67,6449
67,4303
67,5121
67,13248
67,13352
67,5268
67,1036
67,12750
67,759
67,12159
67,11292
67,9187
68,6348
68,11784
68,9773
68,12449
68,11708
68,11619
68,8706
68,2351
68,11217
68,1118
68,8929
68,12056
68,8162
68,7373
68,616
68,12338
69,11466
69,5670
69,11341
69,11434
69,9043
69,6905
69,11398
69,11402
69,11410
69,11462
69,8424
69,8615
69,11448
69,358
69,11460
69,11400
69,11470
69,11484
69,11390
69,5062
69,6786
69,11450
69,5730
69,11414
69,11474
69,11446
69,10619
69,11444
69,11440
69,11394
69,11408
69,8124
69,11384
69,11386
69,11436
69,6910
69,11077
69,6487
69,11382
69,11422
69,11426
69,2382
69,5298
69,11380
69,11428
69,11396
69,11418
69,6951
69,11452
69,11424
69,11482
69,5667
69,6907
69,11472
69,2073
69,8069
69,9989
69,11454
69,2572
69,11456
69,8539
69,11416
69,11420
69,9379
69,11438
69,11458
69,11430
69,6412
69,11442
69,11392
69,11406
69,11476
69,11432
69,3720
69,11478
69,2070
69,11388
69,2068
69,4391
69,11468
69,7413
69,11480
69,8200
69,11464
70,16147
70,15311
70,4858
71,4347
71,1901
71,1091
71,4188
71,2217
71,4168
71,922
71,451
71,3312
72,9999
72,8095
72,14522
72,8702
72,6613
72,1360
72,1214
72,18
73,6189
73,80
73,4203
73,15862
74,4087
74,1091
74,7637
75,13569
75,11516
75,16834
75,11246
75,12068
75,6103
75,12790
75,12135
75,2146
75,1539
75,12998
75,11854
75,16046
75,14503
75,10860
75,16157
75,16094
75,16635
75,11625
75,12026
75,4180
75,11798
75,14262
75,7605
76,13864
76,6814
76,15638
76,13119
76,7051
76,1564
76,14663
76,8226
76,12800
76,10287
76,1648
76,114
76,7305
76,15822
76,936
76,9775
76,1601
76,4
76,4050
76,15264
76,11145
76,3149
76,12688
76,14871
76,1587
76,11041
76,16659
76,9546
76,6150
76,12293
76,7594
76,13411
76,13916
76,2525
77,3886
77,12210
77,4794
78,8885
78,447
78,11651
78,3223
79,13688
79,13670
79,13764
79,13702
79,13660
79,13672
79,13652
79,13905
79,13768
79,13676
79,13666
79,13684
79,13682
79,13678
79,13632
79,13712
79,13754
79,13650
79,13766
79,13658
79,13789
79,13714
79,13772
79,1792
79,13662
79,13750
79,13780
79,13722
79,9955
79,13787
79,13674
79,13700
79,13756
79,13680
79,13720
79,13774
79,13708
79,13664
79,13656
79,13696
79,13686
79,13748
79,13758
79,13704
79,13638
79,4131
79,14046
79,11101
79,13698
79,13770
79,13692
79,13634
79,13135
79,13694
79,13654
79,13778
79,13776
79,13718
79,13716
79,14044
79,13640
79,14042
79,13710
79,13690
80,999
80,12482
80,10306
81,5045
81,6671
81,978
82,7514
82,865
82,11270
82,10687
83,1332
83,653
83,3127
83,1410
83,2199
83,4246
83,6680
83,5201
83,647
83,6509
83,10371
83,4695
83,742
83,271
83,6857
83,3696
83,9126
83,1408
83,736
83,1494
83,1178
83,585
83,3085
83,640
83,9504
83,2466
83,8575
83,11732
83,9625
83,1733
83,606
83,619
83,611
83,726
83,7682
83,7934
83,759
83,7579
83,788
83,728
83,4232
83,6682
83,608
83,8170
83,3006
83,8963
83,2944
83,5206
83,645
83,10003
83,6176
83,1054
83,2685
83,11707
83,5595
83,8851
83,770
83,6375
83,5575
83,3755
83,295
83,5017
83,625
83,6216
83,4667
83,3140
83,617
83,3460
83,2251
83,734
83,597
83,11247
83,11376
83,11306
83,6579
83,8438
83,3819
83,8103
83,7785
83,795
83,613
83,8631
83,7275
83,6654
83,10438
83,4603
83,1245
83,6959
83,4935
83,564
83,10121
83,813
83,669
83,3025
83,10595
83,10908
83,11505
83,2111
83,534
83,6936
83,790
83,569
83,9265
83,623
83,633
83,4802
83,627
84,822
84,12129
84,11200
85,7075
85,2716
85,2050
85,8182
85,3233
85,387
85,3700
85,2896
85,12537
85,11503
85,14457
85,5121
85,5908
85,2479
85,2733
86,8939
86,9727
86,7043
86,329
87,638
87,13406
87,5454
87,677
87,7606
87,12272
87,2208
87,756
87,12671
87,10996
87,16230
87,9104
87,141
87,8427
87,14878
87,12245
87,2535
87,3811
87,336
87,4037
87,6748
88,1830
88,1824
88,1828
88,3944
88,1826
88,1840
88,1822
88,1329
88,547
88,1820
88,1838
88,1842
89,2986
89,681
89,4224
90,6937
90,11143
90,9806
90,4465
90,5741
90,4586
90,568
90,1373
91,2412
91,10592
91,9931
91,8454
91,3574
91,4965
91,478
91,4835
91,19
91,7926
91,11907
91,381
91,13145
91,7600
91,11234
91,486
91,5751
91,1651
91,10620
91,705
91,1951
91,8757
91,9988
91,7610
91,28
91,2128
91,3711
91,7878
91,8161
91,11786
91,1617
91,1260
91,1179
91,1016
91,9412
91,10794
91,10409
91,922
91,918
91,7166
91,5454
91,11568
91,3960
91,8304
92,2284
92,448
92,658
92,2353
93,11867
93,12255
93,6420
93,1701
94,13408
94,7508
94,4285
94,81
94,1160
94,1988
94,2312
94,7970
94,6382
94,8879
94,318
94,4006
94,7194
94,664
94,1764
94,8792
94,3908
95,303
95,2438
95,3116
95,174
95,274
95,309
95,12183
95,5531
96,1904
96,2506
96,6200
96,5855
96,4999
96,11210
96,1264
96,8464
97,2487
97,3052
97,2103
97,1920
97,702
97,4793
97,248
97,4100
97,4791
98,6351
98,8722
98,478
98,2794
98,1424
98,756
98,3974
98,3224
98,13980
98,6310
98,12057
98,287
98,6809
98,15124
98,18
98,10740
98,14944
99,4028
99,1682
99,10664
99,2434
99,381
100,8521
100,6555
100,7764
100,3922
100,3982
101,7155
101,2463
101,1483
101,5856
101,4678
102,2115
102,10740
102,8499
102,6935
102,5829
102,1424
102,1863
102,903
102,8378
102,2282
102,3496
102,4821
103,6352
103,2435
103,4610
103,1333
103,12878
103,7835
103,4255
103,10670
103,12483
104,14392
104,14554
104,10088
104,12424
105,8295
105,10013
105,10213
105,256
105,11350
105,2729
106,791
106,2454
106,3652
106,1979
106,585
107,16272
107,16659
107,16741
107,14658
108,2222
108,10578
108,12110
108,11673
108,3427
108,6774
108,8698
108,17
108,4740
108,11500
109,3080
109,1392
109,3078
109,4711
109,401
109,2033
109,49
109,3446
109,3083
109,2358
109,1048
109,704
110,9580
110,1853
110,2526
111,2561
111,7824
111,2691
112,8523
112,11590
112,107
112,10691
112,3942
113,3235
113,616
113,1925
113,6190
113,6391
113,1429
113,7085
113,4368
113,3119
113,1279
113,2632
113,2713
113,2325
113,3528
113,7899
113,1470
113,5685
113,370
113,424
113,5222
113,3982
113,6527
113,267
113,3409
113,193
113,3027
113,8015
113,4848
113,448
113,1402
113,2058
113,218
113,5035
113,4727
113,11661
113,528
113,10738
113,10201
113,140
113,11323
113,2392
113,2099
113,6826
113,7809
113,4074
113,1372
113,1226
113,8755
113,4446
113,1287
113,1328
113,2547
113,164
113,1118
114,16756
114,6522
114,14947
114,13109
114,8835
114,10931
114,13440
115,437
115,2238
115,10217
115,6428
115,6612
115,9120
115,9765
115,2217
115,524
115,9830
115,11236
115,1485
115,8002
115,2222
115,7448
115,8912
115,3583
116,1398
116,13129
116,6550
116,2712
116,5098
117,770
117,10471
117,11119
117,1521
117,8050
117,401
117,7532
117,9400
117,1611
117,4235
117,1105
117,3761
117,1773
117,11121
117,49
117,10303
117,5153
117,6035
117,4051
117,7761
117,5
117,8621
117,2751
117,1160
117,2285
117,4387
117,110
117,20
117,9967
117,8813
117,6935
117,11123
117,3167
117,10967
117,478
117,94
117,3497
117,7147
117,9728
117,1595
117,1003
117,6308
117,9215
117,2237
117,3423
117,10740
118,15789
118,15970
118,16925
118,15743
118,15289
118,15712
118,3893
118,12991
118,16118
118,15863
118,15464
118,16015
118,15784
118,15074
118,16389
118,15952
118,14592
118,16788
118,15791
118,2463
119,3982
119,3415
119,29
119,7195
119,14969
119,8671
119,484
119,6980
119,9460
119,9404
119,152
119,8326
119,2217
119,248
119,6334
119,11882
119,9223
119,16457
119,9766
119,2291
119,11220
119,13408
119,2804
119,333
119,15099
119,15267
119,14809
119,4774
119,2614
119,14268
119,10364
119,2463
119,11148
120,4737
120,4741
120,657
121,12934
121,10858
121,4485
122,9047
122,3192
122,15028
122,251
123,14677
123,6571
123,10741
123,16070
123,14813
123,4626
123,14093
123,14727
123,15884
123,16334
123,773
123,11506
123,15739
123,15488
123,15947
123,16282
123,14608
123,12832
124,157
124,4447
124,9359
125,1934
125,4132
125,7078
125,7316
125,11519
125,4005
125,7842
126,3691
126,6099
126,10527
126,2228
127,15950
127,16776
127,11208
127,4971
127,15125
127,12380
127,6734
127,9039
127,15094
127,228
127,6531
127,10512
127,16323
127,14998
127,7302
127,16585
127,15992
127,15927
127,15855
127,12798
127,16701
127,15018
127,14792
127,9673
127,16215
127,9076
127,16020
127,15969
127,16935
127,16452
127,16524
127,16264
127,16498
127,10426
127,15172
127,8410
127,16962
127,51
127,15873
127,8105
127,16877
127,15102
127,16557
127,14946
127,14619
127,15104
127,15177
127,14935
127,7157
127,15649
127,16316
127,10198
127,12189
127,16426
127,16870
127,14008
127,16829
127,16622
127,16738
127,14950
127,16688
127,16970
127,12881
127,11134
127,15065
127,2583
127,14922
127,16697
127,16665
127,16251
127,16583
127,3562
127,16742
127,15209
127,5376
127,16527
127,16763
127,15135
127,15212
127,16491
127,16901
127,16750
127,13163
127,16911
127,16476
127,16627
127,16852
127,14723
127,15960
127,16841
127,16602
127,15151
127,16272
127,11614
127,16654
127,16657
127,16472
127,15984
127,15381
127,15421
127,6158
127,16565
127,15091
127,11838
127,7760
127,9872
127,16754
127,15045
127,14385
127,6036
127,16960
127,16036
127,14988
127,16710
127,15249
127,16232
127,14132
127,13933
127,16450
127,16436
127,16918
127,16668
127,11979
127,16196
127,16402
127,16174
127,14952
127,16370
127,16927
128,12401
128,12054
128,2668
128,7414
128,496
128,8279
128,5285
128,9582
128,10615
128,13049
128,11677
128,3173
128,12305
128,7267
128,4029
128,9167
128,6132
129,14608
129,15532
129,15857
129,15615
129,15256
129,16082
129,16745
129,15844
129,14746
129,14658
129,15994
129,15185
129,5504
129,14123
129,16093
129,14499
129,1200
129,14400
129,15033
129,15300
129,11964
129,4180
129,15939
129,15879
129,15119
129,14286
129,15359
129,16106
129,14917
129,15708
129,2085
129,14789
129,15666
129,16755
129,14215
129,14172
129,9642
129,10125
129,15627
129,16410
129,16319
129,15984
129,13263
129,14974
129,15700
130,3933
130,14291
130,13437
130,12454
130,77
130,15936
130,6411
130,1958
130,12391
130,14632
130,9180
131,4159
131,12776
131,11572
131,12460
131,10855
131,13112
131,3648
131,1581
131,6883
131,14947
131,14347
131,14837
131,14622
131,13392
131,6495
131,13410
131,1649
131,486
131,16745
131,6124
131,1024
131,10609
131,14080
131,13088
131,28
131,12335
131,12558
131,9420
131,7712
131,16868
131,14594
131,11267
131,12524
131,12904
131,16521
131,11816
131,15766
131,12629
131,9134
131,15091
131,15513
131,3170
131,12849
131,8125
131,14657
131,10388
131,12380
131,7442
131,14659
131,15799
131,13522
131,14062
131,10638
131,14733
131,13821
131,16428
131,15392
131,12723
131,16174
131,5350
131,7533
131,15645
131,13211
131,14301
131,2419
132,2199
132,13241
132,6645
132,10239
132,5208
132,5565
132,8817
132,1409
132,11311
132,15281
132,9355
132,608
132,16339
133,16924
133,15587
133,16374
133,16792
133,16884
133,15080
133,13964
134,8741
134,4582
134,10200
134,2993
134,3878
135,889
135,1910
135,198
135,7739
135,13200
135,2690
135,1436
136,1829
136,2079
136,15
136,8189
136,3845
136,640
137,9379
137,838
137,1733
137,6447
137,9583
137,8859
137,13352
137,7823
138,5505
138,4650
138,2241
139,1028
139,706
139,6819
139,869
139,1791
140,865
140,853
140,857
140,855
140,859
141,16908
141,16305
141,16278
141,16849
141,15982
141,15532
141,15656
141,15857
141,16672
141,16901
141,15671
141,16100
141,16293
141,16432
141,9229
141,15817
141,16655
141,15931
141,14123
141,16521
141,15421
141,15264
141,14989
141,16340
141,16273
141,16132
141,14648
141,16085
141,16922
141,16450
141,16324
141,16186
141,16960
141,16750
141,12291
141,16504
141,15875
141,16582
141,16359
141,16244
141,16820
141,15839
141,16163
141,16724
141,16017
141,16869
141,15738
141,16193
141,16065
141,16832
141,15615
141,9610
141,14400
142,6385
142,2967
142,2081
143,11772
143,13549
143,2165
144,10431
144,11187
144,13492
144,12843
144,14824
144,15898
144,2795
144,14363
144,10884
144,14177
144,13327
144,7546
145,382
145,122
145,120
145,4821
145,3
145,263
145,294
145,4825
145,70
145,225
146,15018
146,15823
146,8281
147,281
147,4586
147,2801
148,467
148,11493
148,2517
148,4971
148,12517
148,12086
148,6948
149,6628
149,2303
149,15803
149,218
149,4329
149,8956
150,9165
150,7970
150,10389
150,7226
150,8768
150,444
150,10434
150,5604
150,4842
150,594
151,14195
151,2052
151,6295
152,1028
152,10159
152,4859
153,2569
153,5689
153,8092
153,13279
154,445
154,9672
154,11206
154,12277
155,1479
155,14291
155,747
155,7240
155,484
155,2813
155,6584
155,6839
155,1959
155,705
155,18
155,11888
155,2039
155,14742
155,12454
155,11057
155,8291
155,13083
155,72
155,276
155,3186
155,7600
155,11786
155,2471
155,6
155,7923
155,478
155,15677
155,12572
155,6384
155,2534
155,2621
155,5661
155,4557
155,9142
155,8137
155,4174
155,8087
155,3664
155,9647
155,4504
155,1563
156,253
156,426
156,14476
157,6288
157,11133
157,732
157,2036
157,10098
157,9331
157,6868
157,7183
157,13370
157,9752
157,8503
157,3057
157,3065
157,7785
157,5840
157,4265
157,10564
157,6963
157,12347
157,572
157,4704
157,10001
158,10151
158,12482
158,4357
159,2339
159,281
159,1684
159,9859
159,6
159,1595
159,1941
159,8742
159,4573
159,4031
159,113
159,79
159,3310
159,738
159,1959
159,478
159,3940
160,9310
160,6851
160,5313
161,11223
161,7432
161,8480
161,12100
161,7784
161,6603
161,1092
161,3697
161,927
161,1136
161,1920
161,5121
161,12775
161,918
161,7673
161,8862
161,3143
161,4399
161,8813
162,16652
162,16762
162,16600
163,2400
163,3493
163,2307
163,4368
163,6490
163,8911
163,7468
163,4726
163,6190
163,3037
163,5661
163,819
163,3
163,152
163,1253
163,1255
163,221
163,3043
163,7736
163,12188
163,5535
163,10766
163,9720
163,3643
163,3645
163,7664
163,4487
163,14964
163,4086
163,10557
164,2471
164,9060
164,24
164,1996
165,2903
165,8324
165,213
166,14503
166,10164
166,15458
166,16476
166,768
167,7616
167,15912
167,9235
167,4627
167,1141
168,2607
168,2738
168,5917
168,4203
168,3387
168,6112
168,3833
168,2921
168,4421
168,3002
168,7440
168,3054
168,2713
168,6636
168,1402
168,3017
169,9200
169,6869
169,449
169,1452
169,7822
169,9860
169,6654
170,11754
170,3073
170,1897
170,1851
170,1853
170,2820
170,687
170,1867
170,8426
170,4385
170,1895
170,14639
170,13518
170,2724
170,2217
170,1874
170,42
170,44
170,1250
170,2147
170,2129
170,6186
170,6293
170,15246
170,12791
170,3415
170,2526
170,365
170,1816
170,1857
170,1893
170,10682
170,1704
170,16479
170,5816
170,4892
170,108
170,2313
170,83
170,1844
170,4292
170,14210
170,16439
170,201
170,9580
170,8065
170,248
170,1799
170,456
170,1871
170,3840
170,55
170,3218
170,9730
170,7511
170,12525
170,6135
170,5589
170,73
170,7268
170,1878
170,14304
170,737
170,13742
170,10997
170,15808
170,9447
170,368
170,10355
170,6025
170,1849
170,1035
170,59
170,11276
170,1818
170,14537
170,4521
170,492
170,1846
170,8949
170,1855
170,10012
171,3090
171,3609
171,1920
172,332
172,10065
172,8781
173,7923
173,4741
173,8421
173,2986
173,10002
174,14331
174,284
174,7329
174,3682
174,815
174,2541
174,9871
174,3680
174,808
174,12012
174,3660
174,9599
174,10775
174,2342
174,5181
174,4897
174,5034
175,5691
175,2449
175,11676
175,897
176,3674
176,15378
176,1278
176,11951
177,1205
177,1802
177,2241
177,8084
177,829
177,1901
178,4990
178,1930
178,3090
179,11773
179,14932
179,13121
179,3188
179,8976
180,12159
180,4443
180,3354
180,11859
180,12148
181,8963
181,12409
181,8631
181,10371
181,10527
181,2944
181,8122
181,4936
181,5859
181,6302
181,6682
181,1054
181,4246
181,596
181,7579
181,1488
181,791
181,813
181,1268
181,566
181,563
181,12151
181,2253
181,10923
181,1193
181,5208
181,787
181,11292
181,10101
181,789
181,6587
181,2199
181,10863
182,2553
182,6076
182,8996
182,10766
182,14411
182,11754
182,2550
182,7559
182,1899
182,13282
183,15107
183,10460
183,11095
183,16646
183,11781
183,15338
183,16295
183,7386
183,5288
183,16046
183,4966
183,1540
183,16637
183,13895
183,14348
183,11021
183,13759
183,13093
183,8997
183,14873
183,12432
183,16468
184,2932
184,4554
184,7961
184,3361
184,9532
184,2708
184,908
184,2679
184,11803
184,1783
184,3990
184,4513
184,6462
184,2641
184,1806
184,4873
184,6034
184,4471
