145,16;110;8115;1956;121
146,12007;1790;7690;14182;4601
147,3982;568;15257;8161;4180
148,11494;1670;5526;16841;12225
149,12048;9291;6092;4685;7213
150,9967;6542;918;7764;4977
151,4616;4617;5655;3599;2915
152,1945;11172;10356;12009;10433
153,5155;14077;14401;14664;4539
154,9967;2490;4681;18;8048
155,15;29;381;1589;754
156,7629;428;277;2313;13205
157,4227;2466;3739;3272;605
158,12690;11813;7522;2614;4353
159,15;1358;490;2039;9836
160,705;446;6;10020;470
161,15;889;2293;8755;4473
162,14732;16794;16903;13209;3342
163,720;3768;9440;6960;4486
164,747;1477;267;3126;3303
165,4449;797;2893;8793;2536
166,1674;14148;12428;15198;7077
167,1666;1602;1548;11362;10102
168,3044;77;2473;2716;6204
169,1767;668;9560;7791;6870
170,491;3051;1029;496;1051
171,915;8859;10664;4005;3349
172,1470;6885;13169;8440;2775
173,3982;850;4208;8159;5035
174,5076;4414;4889;2866;629
175,3236;67;484;13365;5742
176,1351;15683;12153;15581;1025
177,1204;8948;15260;935;4172
178,1470;8743;5390;9448;3314
179,5814;5939;2836;9277;7658
180,3134;12175;12130;12152;10581
181,564;3006;8438;1385;1245
182,2761;7735;1483;1204;13277
183,16;48;11073;6778;1557
184,2297;4876;6433;2923;3251
185,2538;8324;7001;4138;1822
186,13194;5673;1247;2449;5393
187,705;1143;14742;141;1981
188,1569;13395;1811;2711;12726
189,4070;7607;9861;1099;9330
190,7210;5314;4913;9332;1196
191,8512;3176;4995;4369;4977
192,889;14204;2453;10434;1378
193,289;4826;8952;12653;12627
194,5084;2738;2267;5270;710
195,170;4180;3991;114;4966
196,8633;10066;12121;11240;9035
197,13309;646;4938;15659;906
198,2217;922;454;710;4947
199,12980;6417;3592;15141;10347
200,1214;29;5608;6782;9751
201,13631;13685;13788;13749;13717
202,1656;16420;13566;3279;1542
203,8321;5193;9787;1433;9464
204,679;5059;1601;7597;469
205,8816;12671;4309;3898;16392
206,3078;16159;4038;1958;7195
207,12040;14419;16734;16272;15872
208,10524;10922;4253;4261;4259
209,4872;6417;3400;8386;6662
210,15;248;2770;415;12468
211,907;8512;2054;7673;915
212,2168;1485;8912;978;7634
213,248;1566;3496;4690;6495
214,1929;121;4203;448;2469
215,616;1362;1927;248;9172
216,16;1646;1617;2824;1569
217,1708;285;6920;7168;2869
218,1010;12936;152;8453;9965
219,5711;14127;7037;3459;448
220,8298;6459;2589;10749;9925
221,10875;10393;3835;7075;6093
222,48;814;255;214;109
223,8512;9967;9165;7546;28
224,2222;4182;1193;7731;7448
225,63;1816;1024;2318;11106
226,1646;13336;5128;7679;9150
227,29;478;1201;2799;3660
228,7171;9655;3607;12450;7166
229,1633;51;1606;4;289
230,839;7973;693;2241;12045
231,6957;6980;5434;7569;6365
232,1921;2607;3242;11676;4132
233,8174;2221;2984;7963;9002
234,15198;48;16132;1221;12252
235,5488;5462;4558;2765;12016
236,7633;5394;9921;15965;5194
237,7725;5750;6243;9008;7154
238,14514;9163;11803;7362;1315
239,7431;11036;10953;9013;2767
240,1612;1570;713;14688;6991
241,6281;165;5398;1977;14087
242,3051;2770;12698;1029;7659
243,1608;1633;1588;1582;8669
244,13587;747;1123;11923;6728
245,8722;1431;8383;1137;2760
246,6851;1569;2816;108;1534
247,3478;4920;3434;2657;5796
248,5153;4964;7940;1159;2389
249,18;3982;136;4781;2446
250,4203;7673;1929;3767;3130
251,9173;9257;5837;14572;15094
252,1182;922;3415;656;2241
253,5268;622;5626;11724;9613
254,3089;14369;14506;7219;6305
255,619;7769;14157;3629;14890
256,10777;14289;12166;7390;11266
257,5537;16458;16139;11246;11095
258,17;9769;5879;1013;15260
259,28;2412;8327;10485;11685
260,4327;1484;1195;982;2179
261,3840;2129;9580;3218;4892
262,10523;12569;5575;11700;6321
263,10945;6431;667;1114;336
264,11607;8043;8282;2919;2056
265,1182;1010;7916;1165;1197
266,3446;868;14103;8276;1552
267,14608;15359;16319;4971;15610
268,7791;623;2112;7433;3754
269,918;6165;2390;12499;68
270,177;304;303;183;6343
271,2237;5901;6335;3920;14429
272,5899;1304;1317;7050;6830
273,2792;4710;13887;18;10178
274,929;16479;6231;12355;14380
275,2875;2000;12132;13097;11604
276,1674;14194;3481;13935;14840
277,3;381;897;768;3851
278,2217;336;5525;2390;6502
279,15325;4607;16310;798;13205
280,240;136;2392;8422;3081
281,4536;692;7167;2337;8521
282,1674;12791;12527;6593;13510
283,616;2351;1265;1435;454
284,18;4203;756;754;5784
285,478;4764;1182;6325;6081
286,1788;4069;6347;4349;1086
287,1347;777;3574;7037;4846
288,8324;7001;4138;2446;3708
289,1589;1558;27;1566;13562
290,11572;12524;4870;4160;5644
291,5600;476;14076;7635;1571
292,1182;7459;8159;1404;1388
293,10798;10524;4655;4258;4256
294,181;4953;505;155;656
295,6849;6573;5920;7838;8952
296,16046;15359;14503;16707;889
297,7673;1272;3848;7740;10074
298,502;14243;12493;8990;8945
299,522;6232;3429;12214;1063
300,1291;7675;8612;5729;15341
301,29;478;11568;922;704
302,37;3805;11716;4198;13035
303,13787;13758;13694;13632;13778
304,5371;1156;5754;2188;9160
305,9791;13060;9926;13225;15098
306,15925;2578;11139;13752;9734
307,1533;7249;1606;11507;2578
308,3415;6787;3208;6044;5856
309,2889;2887;2883;3945;13838
310,336;4781;4729;2446;2769
311,282;629;4230;1010;3320
312,10215;493;6076;14195;12582
313,7673;14608;9165;16046;4710
314,4809;2921;2446;3719;5951
315,15877;87;11849;9227;4428
316,3813;16085;5944;2579;6725
317,6023;3612;7847;10343;6525
318,522;121;9751;4356;4163
319,77;9967;68;6322;3427
320,206;10276;2629;11578;9042
321,1666;170;945;8602;9461
322,918;5035;336;747;1752
323,3901;12685;14342;15097;1645
324,668;10494;5164;7089;4472
325,1658;908;7359;422;16
326,3661;4781;3570;2854;241
327,768;6593;1006;1674;9431
328,2542;6786;13966;8036;15554
329,29;48;1617;2039;63
330,768;1674;3925;1201;4484
331,1137;4003;4013;2018;3143
332,3661;2915;2769;4782;4778
333,918;448;747;2379;1477
334,4377;6520;277;5030;6651
335,14989;16688;16275;629;159
336,1220;2225;4297;9211;4070
337,2077;5010;15802;15733;798
338,535;3604;877;6010;14351
339,12485;5589;16496;9580;1856
340,2915;1396;1402;3893;1091
341,1091;1677;1176;1114;7210
342,1530;9270;119;15201;5407
343,13631;13685;13788;13749;13717
344,978;2035;1440;3776;9769
345,8911;4804;4652;13240;1901
346,1641;6305;1558;1568;65
347,2339;1373;3026;4031;882
348,13662;13750;2351;4081;3237
349,2710;3502;7926;2228;14072
350,1877;12659;12233;11884;6668
351,918;2490;8505;3177;45
352,4069;656;1822;232;4325
353,7673;7394;7546;1262;10002
354,4575;6535;3092;11217;1137
355,2854;4779;4781;2909;1113
356,6406;1091;1945;9593;1371
357,2222;1182;3809;1204;227
358,16450;14502;9827;48;499
359,9465;5585;2324;1753;4286
360,12690;15694;772;8464;2742
361,336;4021;5425;8298;11190
362,15;9644;678;1554;1371
363,7578;9293;11884;6655;11252
364,77;2412;1265;401;522
365,9104;8832;12470;10664;9894
366,5403;1371;4829;13128;3746
367,1138;2435;1182;1400;5550
368,2093;3051;1091;2446;5543
369,4519;3990;9299;7537;3870
370,9554;3671;951;6484;13919
371,12851;7238;10190;8291;8773
372,77;1904;881;10295;2467
373,14166;13312;11214;15652;10744
374,7867;10838;159;3566;427
375,1899;7128;463;3488;471
376,268;656;29;3639;431
377,14334;6814;15476;11934;14866
378,1201;486;11568;705;53
379,2471;2412;18;3640;11353
380,3592;5347;4520;15314;21
381,1457;12877;869;14952;15151
382,1910;12257;1924;15711;6085
383,7201;3795;7423;11981;11060
384,486;16;28;484;11568
385,484;3310;631;2655;2226
386,11516;11578;11164;16157;12288
387,918;6;2789;4548;4203
388,8050;5791;9723;7470;4408
389,478;1201;486;381;6496
390,2501;6703;10001;1077;14121
391,2376;3314;2481;7486;6613
392,7546;2463;12206;10606;14878
393,448;1892;12933;4528;13719
394,15808;2583;11090;1632;14062
395,8263;11905;7032;4377;4811
396,13044;13374;16941;12922;2991
397,2713;2264;747;918;1904
398,5740;7351;5758;957;951
399,10879;5370;1552;3403;12514
400,14608;3359;12336;5296;15310
401,3813;13309;6663;5926;2041
402,3982;5967;1118;2899;5856
403,6384;9087;13700;8634;12377
404,768;11572;15532;16046;419
405,3809;1010;9104;5121;9401
406,4081;2713;942;4809;6794
407,2446;1435;77;136;616
408,1674;1029;8065;4180;1477
409,478;705;8304;1201;4534
410,8011;5766;9891;6475;5862
411,18;486;4021;792;1036
412,1355;1194;3063;3076;438
413,4780;10967;1118;1119;964
414,379;505;207;910;7563
415,1181;1690;6495;3459;5636
416,14503;289;15198;3089;1738
417,1219;469;5714;6325;11938
418,3700;3017;6558;5739;2332
419,12661;9610;2434;5643;5478
420,7868;13056;5978;1497;6588
421,1956;6335;6643;8040;7521
422,629;2541;13060;12331;13225
423,808;3415;7467;5516;1520
424,14612;846;1633;9211;8416
425,2490;11204;1021;4842;3783
426,5089;48;1117;14354;3477
427,1200;16082;9335;846;16812
428,820;8371;7198;5067;4537
429,10619;8615;8551;8539;6487
430,629;808;1800;5299;11204
431,2799;656;3956;2339;4801
432,1455;1042;1396;2435;4789
433,12907;3507;1682;5502;12838
434,3982;2490;2463;244;3176
435,2710;6652;5163;13031;10980
436,6882;12009;11589;9255;6176
437,1988;506;304;173;380
438,11810;11578;477;936;1817
439,667;6255;15471;8021;5358
440,9362;13029;9967;289;43
441,8145;7607;1666;4818;778
442,4180;446;12114;7771;2999
443,6964;9264;6614;3793;3993
444,304;3456;506;179;504
445,754;11804;5483;16976;12326
446,1193;7118;3167;2980;2157
447,5621;3727;1746;2052;11160
448,6734;7050;2023;7932;14093
449,12206;1365;399;5603;4874
450,8722;4292;12834;1399;9786
451,14244;3514;15841;13450;6180
452,2889;2887;2883;3945;2477
453,5842;7757;841;14613;7958
454,6433;5510;425;8581;5621
455,4343;10244;4212;13963;13339
456,1674;3089;3803;14783;4178
457,3533;1204;5886;13029;7714
458,2950;972;5275;955;12331
459,454;15674;263;3051;8238
460,5379;484;6887;5518;44
461,1566;7050;6829;2710;13258
462,7791;1178;576;5516;9438
463,5933;9518;5982;2699;5086
464,3982;1795;1036;1352;4633
465,1929;1470;14003;4436;2829
466,7215;8862;8336;2052;5283
467,16046;3982;6810;704;10293
468,6736;13429;5162;16862;11155
469,12745;4899;335;10281;9296
470,4369;1492;75;1036;3982
471,13702;13694;13662;13652;13714
472,3034;5773;4541;5183;1138
473,11286;13993;8547;3368;4864
474,12588;13934;13866;12360;5729
475,6651;1011;3203;8397;1945
476,6507;11421;1543;13812;11399
477,401;284;24;656;2799
478,1210;945;381;3429;1899
479,6348;3241;6502;4081;4809
480,251;5303;2365;1738;7794
481,11;14036;12405;9540;5866
482,5337;13554;2359;4319;2264
483,2790;3783;5852;4782;2490
484,6454;12494;5465;3194;7320
485,137;16270;13061;12542;12170
486,2229;6238;15267;10498;474
487,1022;2225;1651;2575;2365
488,9447;7580;2304;12525;6125
489,13631;13685;13788;13749;13717
490,12331;2871;5830;5457;13060
491,8621;5147;5022;4451;15377
492,1306;503;15701;5437;5804
493,7723;1185;2212;12265;6611
494,685;98;6590;8626;5353
495,5864;2110;4244;4744;1193
496,2222;1214;1105;1187;2237
497,966;423;2992;11216;7123
498,11625;11198;10239;10611;10207
499,1633;63;119;14057;4548
500,2452;2915;2769;1996;4778
501,1589;1569;108;1023;756
502,1945;2088;2597;2241;7620
503,4182;8023;1203;3415;3221
504,1923;5691;5810;5010;2712
505,4265;9347;1332;635;10352
506,4527;1601;4928;2247;16960
507,7995;1778;7483;5265;10514
508,287;4889;1016;8986;4964
509,8065;5815;8304;3968;3064
510,2473;3186;2390;2750;7764
511,212;3974;11130;5075;2247
512,3121;886;1048;8297;247
513,3883;11101;11206;4034;7945
514,8630;7145;5795;9094;4210
515,2390;2125;1113;4368;2716
516,2079;1658;485;3936;206
517,7234;6817;9002;3473;1091
518,8729;726;5113;9598;4110
519,741;1180;10801;15851;1441
520,3982;3176;8298;2490;5212
521,629;227;2338;512;6895
522,2391;13847;10435;10001;9393
523,2490;2463;7097;1477;10005
524,8515;957;77;6301;5982
525,2716;4203;5517;3114;8144
526,5579;5083;10058;7409;2087
527,1284;1193;7542;6762;966
528,6197;10925;11809;435;635
529,7193;13375;1532;478;6243
530,5201;627;4970;1103;11292
531,1658;2003;3991;160;6300
532,2217;4821;7287;2915;2446
533,13930;15449;1820;5591;9695
534,1674;3405;5347;7359;1641
535,889;1949;6350;2095;846
536,601;14582;16935;13833;521
537,129;1204;15059;3617;773
538,10389;4493;2936;239;5002
539,9708;6467;5306;14648;4061
540,3867;3053;702;12210;11130
541,4966;66;10503;15325;14505
542,2621;3991;9142;1727;5403
543,12116;4806;4360;5992;2393
544,9587;2233;486;2501;802
545,7018;4081;3613;8144;1911
546,11239;12233;11251;10928;11799
547,5722;248;3809;3188;1340
548,10295;11613;6912;2779;16046
549,15;1201;381;485;40
550,1904;884;2124;18;3698
551,6092;5212;418;10637;784
552,9452;8135;1819;11291;11021
553,2710;7050;4656;14648;9108
554,470;927;1975;1;7208
555,7142;5574;1892;986;5712
556,6658;1201;2789;2042;7439
557,889;9219;1591;1153;5751
558,3982;17;8512;2217;9967
559,4398;1086;547;16879;1756
560,872;5180;3035;2866;15164
561,9791;13225;629;281;15186
562,12901;5978;5204;14263;10225
563,29;3982;486;244;1201
564,370;9348;3580;5671;7445
565,336;616;2446;1150;1478
566,136;2769;4778;5006;7049
567,3602;1539;4385;1857;494
568,1724;625;9200;608;585
569,3544;3277;11698;7930;7432
570,2463;4775;756;10742;4356
571,206;1606;2827;1592;1540
572,2489;5779;4926;9183;649
573,1927;13115;5666;15297;8509
574,1204;486;1013;1200;471
575,8622;4298;3739;3732;3730
576,2597;1198;1091;1063;2167
577,4084;8064;9411;12041;15052
578,705;747;5035;16;28
579,7077;1304;16252;1621;14277
580,5035;8161;9967;6542;9165
581,1775;2855;2440;11223;10721
582,6600;9591;11809;832;5122
583,9370;1262;444;3526;2248
584,13129;1374;13303;13716;1090
585,10827;2271;2725;381;945
586,5595;1214;454;4726;16025
587,4781;2771;6395;5426;1091
588,4568;6434;1684;766;308
589,3409;1275;7673;747;3114
590,3265;8585;17;10945;2212
591,15;381;7546;6189;3962
592,889;2901;1143;7153;6793
593,29;3982;10943;10850;616
594,16521;16277;12291;16683;4306
595,2363;1334;159;5685;6638
596,5430;3457;5722;11108;2224
597,3776;4764;1772;8722;5561
598,768;3166;4806;3405;5345
599,11516;11860;5788;10583;16392
600,10633;15866;12531;7844;251
601,5691;7014;13536;9787;17
602,3818;9717;7474;15378;5140
603,10522;5188;14;12345;9728
604,2854;1938;454;1116;5035
605,616;7923;8512;6348;227
606,4006;10296;1928;13908;9449
607,1378;13914;6303;12144;14001
608,2351;5250;1539;1428;7024
609,4131;5810;1822;5105;381
610,14830;16960;6158;4471;11362
611,9582;15356;11817;12588;15927
612,5337;919;11955;12549;2189
613,18;6924;8159;2019;94
614,18;1212;9762;4726;4344
615,5945;16757;13945;3172;13548
616,656;4586;877;8178;2863
617,2795;3013;3177;4283;5853
618,3840;15459;13616;15204;14863
619,2699;3805;7032;13728;11804
620,3415;522;756;1028;6232
621,2217;9393;5268;9104;4347
622,2521;1245;11230;3737;7495
623,1481;10703;8074;13181;6504
624,29;486;6189;208;3962
625,3040;5976;2002;1777;505
626,446;244;12205;8412;1928
627,14277;15538;13832;14831;14408
628,2473;1201;3241;45;15099
629,9617;8259;8188;8100;8026
630,5401;3956;973;4584;4801
631,17;9613;4292;6536;1580
632,2905;7949;14964;1099;9543
633,10377;13429;15344;3381;10458
634,2222;5345;14608;4330;1938
635,6348;7673;1284;3409;1417
636,454;1214;478;18;2245
637,1627;7776;1009;10007;6976
638,4660;2157;11626;4662;2212
639,6567;473;9275;3467;4808
640,7197;9295;3698;2920;7157
641,1153;1198;17;1863;4765
642,903;9593;6701;10832;7257
643,6328;10795;16513;446;48
644,287;2088;7329;3681;3612
645,1199;4985;9726;10936;2243
646,5960;918;4908;5018;4910
647,2112;1558;5468;5168;5318
648,12491;4343;1111;9262;6663
649,15;3;29;1589;381
650,16319;4548;13304;923;14704
651,831;839;7244;8708;838
652,4699;9848;1804;3141;5072
653,11265;8435;6851;6883;13477
654,1658;778;1559;1642;7065
655,13684;13692;13664;13638;13787
656,3222;2096;6232;4085;8421
657,6220;667;289;9952;9452
658,2901;2241;907;4180;9967
659,7093;16634;12226;12116;7161
660,227;2217;18;907;2470
661,808;667;295;5720;3051
662,918;616;2351;5121;69
663,945;4690;329;1672;4943
664,16;206;1006;5059;40
665,1115;1091;5313;1499;3459
666,2748;918;3242;2731;2439
667,2446;15088;10088;4690;8298
668,7546;4809;2969;5238;7673
669,1072;1062;1064;1068;735
670,11572;5487;419;8435;6433
671,2412;103;2743;8681;6998
672,8571;4018;2721;6207;1539
673,2401;2407;889;2223;1701
674,6272;1512;8114;6082;5192
675,1949;7411;5414;10798;2120
676,4806;768;2365;5051;4145
677,15;5089;1756;469;1371
678,9283;11799;11252;5854;13897
679,5712;1256;2809;9393;2509
680,13143;16737;1603;10841;12627
681,1400;3982;1091;1830;1836
682,15;425;10218;36;2814
683,15;13939;11996;1632;685
684,616;6321;5334;980;5050
685,583;5074;2870;2885;287
686,8246;14379;7320;8943;13199
687,4138;5401;9000;8332;5275
688,2945;4520;5490;1728;1886
689,4575;1193;3469;1767;5768
690,4472;10249;259;2841;603
691,1130;1091;4776;2915;1413
692,9393;1214;12458;1166;7231
693,26;665;6839;15325;5931
694,9165;2771;15088;3915;14742
695,1201;14636;13564;6361;16082
696,3221;16256;4268;12578;7182
697,1214;1193;437;4181;7468
698,889;7872;1928;2103;12046
699,895;194;10196;10738;5755
700,336;4282;3425;1520;3853
701,7171;6542;3314;8512;2992
702,13028;7832;2079;1938;9316
703,4613;8416;2638;2241;12331
704,679;667;3;3383;15780
705,1674;14419;1564;7080;13396
706,7359;8869;12832;3203;6969
707,747;2019;1435;4028;17
708,4253;6159;11845;7655;15405
709,3700;15407;1996;9509;15694
710,1658;486;1552;3592;3213
711,7158;1204;15;2111;4784
712,872;649;4790;5822;3604
713,3856;14061;2193;9324;266
714,15653;10321;6036;2580;11883
715,5128;3405;6592;280;5051
716,4485;12238;1400;4008;1771
717,2672;3478;12045;4117;425
718,2359;6816;13516;11206;4607
719,4368;1927;656;3053;1788
720,4433;4427;13834;4734;8409
721,12228;4520;1267;1649;11033
722,7170;13335;8641;8656;4338
723,2222;7330;1182;922;4021
724,1010;8199;7608;6644;2299
725,29;15;478;1201;705
726,28;710;5856;486;240
727,7791;2959;3292;653;633
728,1658;7359;4527;1589;1546
729,2711;2658;251;12791;2500
730,1673;1200;9157;1524;2501
731,6023;5457;3370;6525;5114
732,15488;11891;16162;12400;1088
733,1050;5002;5810;1431;2854
734,8159;616;2351;11212;5035
735,3592;6849;6420;12141;15356
736,9433;13803;1536;12931;9193
737,1949;1788;4248;8692;8694
738,6962;3251;3405;4621;3847
739,8803;1674;11572;7648;3442
740,2713;2921;448;1143;3303
741,3235;6165;1810;2081;13546
742,3926;6362;2972;10825;7195
743,7582;2178;2894;10969;10092
744,972;8332;4664;5340;4082
745,11572;14608;7359;15238;15610
746,6542;918;336;7923;5279
747,748;15524;11835;4717;1463
748,8077;629;11036;3174;2939
749,7760;7618;1614;15064;724
750,2713;2473;4809;5521;1113
751,1797;1959;704;756;9400
752,6656;3871;9403;6057;6875
753,2597;15359;5480;1978;12521
754,13598;8547;823;7295;16179
755,3630;15986;622;1749;2003
756,248;1892;521;2234;251
757,1138;181;749;9234;3034
758,15383;16496;16130;16071;15837
759,6545;8091;13975;907;5646
760,1204;753;1185;5796;8273
761,1138;1455;1400;1042;2102
762,1691;9393;29;2496;14759
763,5347;1674;5757;16869;5729
764,1415;11877;982;2305;13799
765,6845;5862;548;4618;5068
766,3544;583;2887;5074;10044
767,14761;14647;16686;16498;15945
768,7164;2334;284;6920;5075
769,2222;454;77;9220;8454
770,4840;10069;15578;5249;6148
771,7150;6301;10921;8674;11258
772,13631;13685;13788;13749;13717
773,7375;7826;3787;13221;10041
774,6810;10102;2471;11851;7083
775,2217;13102;664;3883;557
776,9437;12252;5764;4728;11641
777,2435;702;2018;1455;5159
778,206;428;7687;1011;496
779,16200;16476;14783;13547;13322
780,6593;8435;9420;9488;12243
781,3982;8161;5035;4775;454
782,6604;741;1829;10410;12664
783,6076;9130;14268;11760;8996
784,6722;8135;1500;5599;1591
785,13652;13779;13763;13753;13749
786,4525;336;9392;9626;15610
787,13730;828;7890;5832;9
788,6656;8885;6475;1956;2998
789,1204;1013;4690;2446;3490
790,3592;15895;15352;10678;6969
791,4824;3525;751;5561;9939
792,10619;11433;11379;6787;1588
793,4511;5018;7055;9769;2219
794,29;1201;637;1605;7005
795,442;768;2318;1526;1616
796,939;2390;2455;5810;3017
797,10399;2040;14219;10774;9728
798,2217;10429;11858;11236;3683
799,1440;10074;2217;10601;6874
800,4641;8844;7117;12317;9881
801,3232;2779;6793;3314;11100
802,1244;510;1988;320;2102
803,3126;485;10056;4534;704
804,9769;6219;2236;9862;2180
805,11691;5564;11301;3337;2419
806,7176;3691;12644;10651;3861
807,10963;8444;9393;4685;12454
808,5757;9636;4472;5352;2235
809,6550;6451;3240;1401;5992
810,6438;583;2966;2106;4832
811,6732;14716;1539;8904;7600
812,1195;1010;15;1678;3
813,705;227;10945;8327;13562
814,2111;1494;1103;6256;2515
815,1674;11051;12998;5642;15592
816,1658;40;7;4549;14590
817,11543;11495;16319;36;16867
818,945;5381;8135;4961;673
819,12878;4008;1947;3412;4792
820,5490;1074;6153;2611;12389
821,11651;12947;5347;1241;15310
822,2799;3879;11084;1260;1470
823,680;865;11579;7389;13458
824,8659;11496;13391;8331;7754
825,955;972;9111;3878;2924
826,9104;7546;907;2351;9967
827,2237;9393;1028;2221;1187
828,8326;11938;1182;6015;9749
829,6817;9497;13579;7807;1166
830,13411;14608;15707;9679;486
831,9165;7923;8512;5035;484
832,5059;1795;5071;2777;2164
833,1674;3592;8849;5920;1663
834,623;627;2516;5208;11707
835,227;931;4656;10812;206
836,705;8843;227;240;4710
837,768;16602;5106;15822;2578
838,14057;15355;6722;7007;14295
839,227;4485;3253;3853;3249
840,778;1811;13395;12026;11266
841,9954;1804;11301;4472;12011
842,2710;5953;5488;1563;8
843,9123;822;4074;3472;12375
844,42;10394;4035;1328;15746
845,8159;484;244;23;414
846,2915;1736;2713;4777;1402
847,7391;12527;11237;8295;17
848,1153;11867;4767;10945;6215
849,3982;2446;10606;9967;9833
850,12085;3442;12116;2194;10649
851,28;6542;1201;4069;488
852,8598;4041;2712;9165;14443
853,7546;7941;1265;9464;8751
854,768;16319;14989;14716;12946
855,6305;7991;1660;1694;15081
856,4451;4633;1366;5425;9401
857,448;882;121;7491;1366
858,3982;907;7546;616;121
859,8729;3512;6045;5628;10719
860,1612;1304;14009;13354;10289
861,8161;412;4152;9059;2034
862,2447;3612;2862;7235;5457
863,13684;13650;13694;13692;9955
864,616;9104;7923;747;3570
865,12837;16762;15138;16915;9912
